name,year,url
搭一座“新声”桥  让沟通无碍,2025,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbMRkw4hDuiLvn9cN7GzZLWhYhvDhnf5FEnX7ECU6c4XMwY1CnOw_z_b1HofCHSm4U7l31PS2vAew1Pv35l1MT3yd1MEnOdYzbxuuheyfIDgWeapeVxQzPDtAYNRoWg3wdzxIsnsf5nTbOFKF2YUkZAhk881suaamzZ717OIcDgeXJ9s3k_Q20UY&uniplatform=NZKPT&language=CHS
弥漫性轴索损伤个案言语康复治疗,2025,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbNDdQ-UnOUsiYnJCZoIHZS2gb4gI0eQQ8Ju0wQ6L6KfDUMrMUxYWxam92LBdz_E34t4e6_YaBZpq6hBCqB5g5YKC8kma1myzFAlzvBC1eGhid3lozas-exfQmfgezSX81GTHLi2_4sYBfv9-NKiLQVIThhbH8I4rUBXG2aC46f04w==&uniplatform=NZKPT&language=CHS
基于Praat的孤独症谱系障碍儿童普通话声调特征分析,2025,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbNDdQ-UnOUsiYnJCZoIHZS2aK7TWhPU_iozBWsoRFZL9LRvF8qvWiAfx9cJlUw23in1hGwbvZdpRMb1Ij6sc5DnxhdCz42VxlcJ4WnNO4AZAK_w9QeNWM2oEcZHBP4iTo2Eh4AHzDW7xY38E7nh1diNiMWKAxVbvplKJ32PO8TIjjNJlmpHpvY1&uniplatform=NZKPT&language=CHS
基于大模型的言语能力评估方法综述,2024,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbNDdQ-UnOUsiYnJCZoIHZS2PPX6D6dKcP3M6yTP85AVGdc1nfAfhIGQdErmXYvmAYk4zchG-ukRsB8dzfnm3LTbU4_tsgh3PUbzn00LWuXC8FDd4_qZMHKnpuvr2W-FmOSjANWzKeAoJlQ4Ik2ZvqlsY9F-0kBjlLWF2lgjxXPmoSr20Hb5xX8P&uniplatform=NZKPT&language=CHS
音乐疗法辅助言语康复治疗卒中后失语症的效果及机制研究,2024,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbOx6OhNmPGS5_rz97rgmAYLaagPWQ7CXUPMR0e9PHiBZiDPXAE88xFSkakcJRs7yuuPJhvQBps205WEb5mZmQynpBo9VHhcM1woKMwWdfIkiteQQaYV9nNZyn6HxheW7jBsPyb_poI-vcg5AOyVJnX0r_VVA4WBAEZwv8Tc5-44AA==&uniplatform=NZKPT&language=CHS
音乐训练对8-9岁学龄汉语儿童的语音意识及阅读流畅性的影响,2024,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbOx6OhNmPGS5_rz97rgmAYLZ8f2WVbyz64M3-PkHzi0J_bL4EvAkL04gyG0zL7UYs2Gd4dRIvzv_o1DPS5Ri4lnmBDGR2bXvmz6qz39XFQqYGU3QeGJEuxkpPy09O_XH54LMKObgLYN18xUOUI74sDgxKVrbrlm-u-0gNAcX_qLhxTT6u9DLBX5&uniplatform=NZKPT&language=CHS
基于言语康复干预方案在自闭症谱系障碍患者中的应用进展,2024,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbNZ-3DYAW5cXrvFIj98caXc6p0VsmExy0C72rOFqkpGu_2iNZ7LRSJSVE0M_uA-V2EaDCK6anrFSI7dBNG-MuCJiIvWjKk-MVmPUNaEc70O53jwufeFSvjzKWMOy1JwRWwyedFQKQA3DBejYTS2LSDh7BOtViy8FkuT6fo8ovtkQg==&uniplatform=NZKPT&language=CHS
产学医共同推动健康行业创新发展,2024,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbNZ-3DYAW5cXrvFIj98caXcAA9iGlH04e-KhKRg5R6W_nz1RglmW9hAhLMNKeG_9Bs3lAEtae7Gm8lenlDV9nEhz__COT26KyE1suZcuO7Jt17b4HMOLAZb-rUTCVa0ezpvw7IjqpDMWmYjcejifoX4RV2vH9sa0KcQpCTnamMj_UZYCgTHtijP&uniplatform=NZKPT&language=CHS
夕阳下，聆听清晰世界,2024,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbNZ-3DYAW5cXrvFIj98caXcAA9iGlH04e9VHHWizF_yZr4l_fmsa_iwqPm1kHIAnkRH_sPGI2O5Mz6S2YFnPjXSbNIHHvEgBTGlHmKerO0lYkL1XkpPpSvaZiwQ1Mptq69yjAe9Lwy5ak1CjVDSvxzCGda9Hp18BPBGso3T2qXWT8erhshcYdjp&uniplatform=NZKPT&language=CHS
言语康复训练结合“六字诀”治疗脑卒中后构音障碍的临床观察,2024,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbNZ-3DYAW5cXrvFIj98caXc2jP1IVdS7eh2G46xOj27QoLyisLhstxe2oC8R6o-J9dUFqcNi0WBlVNwnb7Nmh0U3o8Ap1UHiEAAzM1KSS5bu1wUR5Q6su44DbkcaNseHrUacVx8nprOrek16SwCZw7SwGJeBe2NxqdTDEGqsSdODF20YzONXVgZ&uniplatform=NZKPT&language=CHS
舌部针刺治疗脑卒中后中度构音障碍疗效评价,2024,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbPPdSZDYsh2536Xnflcn8uBI6gt9-57RlDIGGGC5ZqezIKLrt-PHwT889I3tzkGS6es2lnKARM85dYpoDSesV2QH3QkhvTUbLZ6p15QrzGg9Qa_9E-TWGLNQcZe4ctvdApgi0Wk_yWVbRLOtFIDbASO3h9Lgxp6e84kg-T-mdD52Q==&uniplatform=NZKPT&language=CHS
计算机辅助训练对脑卒中后构音障碍患者的效果,2024,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbPPdSZDYsh2536Xnflcn8uBI6gt9-57RlBvMZudSjIQlG1x7y2DkMGwywevdoaQkiBgZ25c8QIO90XnZJCPMhUmeBv-i9gVQkkYJawnau_sb5LtcpWO9f1ZIe3RPU7ebq1secih3ZJcqAn5Kfps647UKnCY63f3TOq-g--h-_EPyQ==&uniplatform=NZKPT&language=CHS
“标本配穴”针刺法结合言语康复训练治疗脑梗死后运动性失语的临床研究,2024,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbMAaNWKKsYZsEztjM3jyLUahM8DOf_H2R6C2omCCg8brDOTNWpIyHiYPnt3ignuHUc_IeNRCAK24c6DX_6YgbcOZmwelyLPovUdkgLtEQqi_Ayq5dx5LfDwaJVE4sY0Jd054TFjqbUnrCyzraEbya4YFbrAXDKxUHFLBMgxh66JsDElEwHOmLTj&uniplatform=NZKPT&language=CHS
Usher综合征患儿人工耳蜗植入术后听觉与言语康复效果分析,2024,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbMAaNWKKsYZsEztjM3jyLUahM8DOf_H2R6C2omCCg8brOFAzKDl5PpvtH2ZomBZYSXV3GN58qU2YAvKbyXFrnQ7M31Y0abnEGjj9i02cybG0jqkiucx6XDZq1DNsOROoTgP1sfM8VxHqiu9iRElRiMCovTkwpiFll0zch2je16Wiqb77yLT44W8&uniplatform=NZKPT&language=CHS
言语-语言治疗在卒中后失语症中的应用进展,2024,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbOtAP_xAQrQCPQhpgF1s6ckN89-ndDzobvTj1rdDW37XvQ-M4uJscnRDMjYCT1mzxBb1ACzs-VbEzsVJIRASGoo6fEYjf4b-y5esLtNLdwmfBzIyrCMyTbELT_KRN2gCeWoCsj62-Sos1QHJQrtwvvIkEPDiDbGHBnvofEYUfTwXg==&uniplatform=NZKPT&language=CHS
基于语义特征分析的叙事句法训练在卒中后非流畅性失语患者中的应用,2024,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbMHK-ZGPDA3zBrruy4ZMqPSoey2zdMD0ERtaMvUhOwcC1OM0enrxWh20PFMrhJbT_JI5k8jpebtimiz2rkvGvNDtc2eboiGF6GOAWFUFGXs_uqY7RDD-fOrFAJipcRpyP2L3VqU_EO2mEuhJAvn3GTB4ZunGzcKHC-kL1rNfJh5Ow==&uniplatform=NZKPT&language=CHS
父母陪伴童趣化游戏联合言语康复训练对发育迟缓儿童语言恢复的影响研究,2024,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbMHK-ZGPDA3zBrruy4ZMqPSJeFeLomae916rhSLmnt_-tbRnjyLRuJg9brRiL5O1gd02LAXzWYTvo0GZNmZI7Z_1EbmwP0Mv3G5r0mkB6QazufHDNsvGcRiQMVJTmVKzQXlPkhvTQ9wvlZ8JBpY6XGL-8shsOfMTAZ3tkKptINXUA==&uniplatform=NZKPT&language=CHS
虚拟仿真视域下听障儿童音乐专题培训计划的实践探索,2024,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbOkzmx2ICCARSKPCNxFPRKgbrHrhakVwp0DE98Wsp9zp6fduDOqI7_Liam8LInt7IacR_TLhUQUo8ZWqDAJbxR9qY43VOS_xyhWpPJyz-PtgfQKHFPVgZjoxc-_fXRsd_tBgP8-LZZwH7GuxBNm8G3X6q1YENo0keGewquB8yqBAA==&uniplatform=NZKPT&language=CHS
针刺联合计算机言语疾病矫治训练治疗儿童孤独症疗效观察,2024,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbOkzmx2ICCARSKPCNxFPRKgbrHrhakVwp3SdeAy65rsm1qTLZJzTF90yrDM99yPxj3CsmJM-kEPHUf1zhYEA9G8TvTK2x8Dfail-CP0eqeWLk6qetRMUa2qtJ4dFMrs81iSjFHUzrEZfe4c4mBGRrYoIfedkImnU20CA81jnNrPOA==&uniplatform=NZKPT&language=CHS
基于语言康复训练支持的孤独症学生自伤行为干预个案,2023,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbPiND94T-B0rRmP1CD9jtndgUcdPjJqgR41gIr3hpuuuLNpzYvXkbDTJwrU3y11-GB1P_LnSG4Fm2p4eTet-5TrafG3anKVnoa50ROE3Kk1q0dS7An7G4uSUIkRGRVcZxCJ3-4YfDehSnooyn_fjzpLbL2BbV1hb0HOLLQ05-NBTw==&uniplatform=NZKPT&language=CHS
CMS综合征语前聋儿童人工耳蜗及助听器干预病例2例,2023,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbN6yYJVFnWyCdjHZ3kJDhxRto-mZ2_DDS83S_x4pocyPVFQICOmRS5y9uWzIYjQTLY03E1ihqcvn6LF7FcrjjLnTUzsJ5pWaGEhPwVUB0HUEDCskWfdLEqnM1savV4PDv5jGNdyLwLOeliCmG7C1bFAfAHLUaInmfL1qk67ksrKZA==&uniplatform=NZKPT&language=CHS
喉全切除术后气管食管语及食管语嗓音质量评估的研究进展,2023,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbN6yYJVFnWyCdjHZ3kJDhxRto-mZ2_DDS_vxUw-ElNZPjvY9uKI0j12KUVjoCMVt0QtG7-j-TpJFJmd3kXBIXjir6UNbJKlXeqcrcsmR9HHPn5VX3zj4Wdar4uBqv47ut_z0HSe4UQTlogbG_09_PJlwBtg-HkGhS_lOhhPwBtztw==&uniplatform=NZKPT&language=CHS
人工耳蜗植入儿童听觉言语康复及声调感知研究,2023,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbMcddK_478RDhdyMpbs3NOVsobCA8UniXd_f8msb--B-83MlCYF9sGoNAQXYy7bdXc6bDCkOqiq7D9mXFxayjWsA9LUKqmFAE5Tpa93H-Y6gEIrj3Vj1PS_5G4rm2wSDITf00t_Yo5sZBYhTSnwfwNDcR7z3_fHnFQiEuXytFa8BoK1hU-JP-5k&uniplatform=NZKPT&language=CHS
基于声带运动的痉挛型神经性言语障碍韵律干预研究,2023,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbOtHDnfqzE7Q22p0tIuogOMGKocTF3r6aA6h3UXdN61Vw1qyodpCEhitghPaj611u_X5gPhVeAocxztqaOfChsYMXgcoZZ9A68aauAqBytHl-eKHanwF8pKCB4JVM3iz1t6-kWNZZKobLU_p6A3fKMrVJjFnkC52jWSv_7I0rwXofu_s7Gcshb0&uniplatform=NZKPT&language=CHS
语前聋儿童人工耳蜗植入术后早期听觉言语康复效果及影响因素分析,2023,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbOtHDnfqzE7Q22p0tIuogOMGKocTF3r6aA6h3UXdN61Vydta3PxPgmRTguaihwouQpiVLoCtb4QX9RKzA8gbzXmzuIrWSGxGzrZs6FrR743BPoY-Y7jL1GtJIqg4ftXgqiRgLNUx2xmJiGbGU5ztBzyf7gJHWTg9BUTk2NyMxmAGTFSrlsZqzPU&uniplatform=NZKPT&language=CHS
fNIRS技术用于人工耳蜗植入领域的研究进展,2023,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbMbgPzln1D1tTSXTMRxEv8q1XAKXW6dN5cKBcOuJxM67imHld79ZDMmKuCgnDdMsRGPqx9iTzTTlF8anff5x_ZwSCiM31_ZnTiqIfjm4s5TXd-LYcyFV_7wMyS4j3XnDjqGKurTglSHmTe2j4y0yovOa9tGat4vdQsPSqtbW1qcNw==&uniplatform=NZKPT&language=CHS
语前聋儿童人工耳蜗植入术后心理健康与听觉言语康复的相关性研究,2023,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbMbgPzln1D1tTSXTMRxEv8q4lsItM8VUGMCy1j2Jmt4cgX0fPjQcn_0GTW94E2dU7AFqreynsDZprITztgzKZCJDzaFSclnxAaLBsnho8F0QxLasxBZMrVsCmWT1crpROwE4-ULCv0Avtz7SBPs6HTpjBh-ALPPAS95RhaIuMS1vqUbPZXVqTWC&uniplatform=NZKPT&language=CHS
大前庭水管综合征的分子病因和影像学与CI术后听觉言语康复效果的相关性研究,2023,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbMvTVAPWTIHSUbHMpRlL8SMVsgpiEJhr7PUe_8vCOF0dzsqN_oeingr7tzOC-geSASm9XcqdmoDZFjWtImDO8IxZCYI6mrfhLXxhOJXO5oIOnzPmDcyKRS4K6uEWgZGjkFQYfcVsQmViabyAkF4ecPp8S01k032rQRO7sbxVGn2eavB1wZxhrYx&uniplatform=NZKPT&language=CHS
基于模板的脚本训练对脑卒中后非流畅性失语病人语言功能的影响,2022,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbMvTVAPWTIHSUbHMpRlL8SMtMk355u6u4iE8s-nwjxPkd7ydFQGTvpcbWjNm86gay7c5yUPeJ6WHHpqkrEIoLUSPmvOk-bHMfwpa2_Rn4z4SthPl_9A3Vv0O99DartDYCdagaER7-LFJgIVoPhv515NhD2sdLKxjz_lbeeTR_iAmw==&uniplatform=NZKPT&language=CHS
远程康复在脑卒中后失语症病人言语康复中的应用进展,2022,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbMsCint3RQdIiYDgz5i_S__6jFZRNoyg7yBBfEYdxNZZ9Aqxd73ZPLyUOzY_aB0p5ITK3mm0pWl9ycMLqYWKknwgNbNFaMosXBz6_zhATDR5esqwxUmQhD7D6lD_LARrTUf9d1LLXKC6sU3D_KajyYZ3MSdTfo74qZZTKuNZvC1KQ==&uniplatform=NZKPT&language=CHS
小组模式在卒中后运动性失语患者言语康复护理中的应用观察,2022,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbNHOKofsW5dK82y575aoaWQgmSpk2HXtEkaGxPXDt22s0kVRlq04Jk4Mi34qshNZNcWEinJbDL35rda1pgbccqaWK1mxiRuHjhyYTkVESEPEIpv_52t6dEfywxVf05QTs1oWs-hLfH4G11CQns-qfzBct8GGD5TOMBIPolGH9rcKHO_QJlbBlyy&uniplatform=NZKPT&language=CHS
事件相关电位在人工耳蜗患儿听觉言语康复效果评估中的应用,2022,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbNv5-bMxmbglv3ti39rGw2K-2xX24lnKDyz0uFtN5kmIpzdI6OcSVf2NOgbS9du2dQY6RPEks0jBaBhTREtNrKTxqYvrTyMJLvnMsYhWsL_1z2Ew6NyU9NIXeyPyZDgby6r_rNHOL8YRXMu7IbZ1QCLvzTT9T_2VShSpASrXI1ybQ==&uniplatform=NZKPT&language=CHS
经颅直流电刺激联合言语训练治疗老年卒中者不同失语类型的效果研究,2022,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbNv5-bMxmbglv3ti39rGw2KqoSSsLIdcMhTIZbspntIjD8vEBtolHCyfaOPffP4K9J7D4dtbp8vYcHj2RlVnnqyjWQlGeiEj56P9zF1P5N_ymXtbibtl95LYFqKf5zM2Nra5knmGoBV_eS2xkBNwdak3ShoVICFfVbh6VRIZZ8AmQ==&uniplatform=NZKPT&language=CHS
基于沉浸式虚拟现实的肿瘤相关性失语症康复训练系统的设计与可行性研究,2022,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbPJbX96beovOP0XQrJqaAPzTIQ8dXek-ZIs931L3ABbln9nEjC3r6_XkNXa7auAIgHU1QbxKyicnNnYKAcF4-je77eCRYAhoGyuq2eOFPQfksB8liMXHQ9PNA7V2XMd-_Zi8ga6TxkvStSxJVm8vmsnttzFpY5LBJRwMaFaVP_sGA==&uniplatform=NZKPT&language=CHS
重庆这支听力康复团队要做“声音的守护者”,2022,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbPJbX96beovOP0XQrJqaAPzN-3rcjkFo_ty8Rw7qhot5YHW6ZhUeloc3Hl61yetFftgrO4Vhhb2uxYMFZgNAqYvsn0YVl9hz1tAwj1TwH3CQ88XmBuHrwJhsINAue0KZIZ4amJ8gBAL75o9qnQkkiepETbbPohrp4zUsKU64FMPCsLX3rkAFpZI&uniplatform=NZKPT&language=CHS
公式化语言在脑卒中后失语症康复中的应用,2022,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbN8jHFi2wLzX3QpyauEx2QFaN1SaL9xcd63b-O8Bt2H0M1mz2sd0wBB8FKYWA96tQBw65amc3BWfOfa90DeS0jBtkuT-W9ZUO1pIlc26nr4ptK1zHmS21R96KJpPA98MAlQa9NKmrcoFTLf0W9e_P8Z8xa3GJLTlh7yJBAsP5Silw==&uniplatform=NZKPT&language=CHS
“醒脑开窍”针法联合言语康复训练治疗中风后运动性失语的临床疗效观察,2022,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbN8jHFi2wLzX3QpyauEx2QFapYiekINa40nltaIE_IY48XraAcSjb9v0gLRlDqe1do1_c_45-mzeTViewFVmqitDCmo_HhgrFFugWiFhjANzymcfmDoWMwxkrmFOVGvydfOSYeFIuCYr3AFHec1JHB5OubLVuPtNp3Yx2aHQuKzExG75knLNvgZ&uniplatform=NZKPT&language=CHS
针灸联合言语康复治疗缺血性脑卒中后运动性失语患者的效果,2022,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbN8jHFi2wLzX3QpyauEx2QFaN1SaL9xcd4lzYdQpRWTB7DWE6mup-2dF9p8Fh1tEO2vGA6exUvHwSFqTfu73qHqtOXtsTDIK2WT4NjbFBoqYNFn76-0zYhLRkgGoFrBjl2aiX2WewO-HY80DsqNBvM2wjJf9HDQrGo3z5BV6dMrVg==&uniplatform=NZKPT&language=CHS
基于VR虚拟现实技术的沉浸式口吃康复训练系统设计与构建,2022,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbPSWrjGGHprhZVgf_SGrnL4g98VXGX7pyGvFbmfOwTYUBSH3rxSahgJCP-CmidRtWbD0U3WHjloD7DGxc9DTV9wvEgEVOcDUOyRReob0MRftzfDKLZ6XAO7SFzE-Yezzar37p-znPcLQxTZ6Hxbs2hgEiDvpwmlXqhp1Ajbhi-D8A==&uniplatform=NZKPT&language=CHS
头皮针法联合言语康复治疗脑卒中后运动性失语患者的临床疗效,2022,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbPSWrjGGHprhZVgf_SGrnL4g98VXGX7pyEYKdtufK7TaFSpagRT3DMlWLStHGB8YVU3a5F5nYX7Li3hl24jKe22HJO76fM3dIKmcQLr_jzfE6nmcJnDKZtYiYjlKsw3ZD594yt4MtaMk9iwYhsiBBzE5hW2-JwxqtLFpxU_dNWRRw==&uniplatform=NZKPT&language=CHS
基于虚拟现实技术的失语症患者言语康复训练内容的构建,2022,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbPdGs4X8tOJ2G2IdzZaDwefT1jkgQ_Z8Zr0loPN2gmygOApU82qlfPljTpvLI4SUudRxI5eKT-eZ8bCEc6geY8Wfx5rMWfyTiDTQEUwM2VjWuCpT-6iguk7JA61VB-qJntJDDX8_93jjrFoEM2ODZ4bnibnG6hDRWqz_HgqVdH568m3DkyqPIeM&uniplatform=NZKPT&language=CHS
不同音色训练形式对人工耳蜗植入儿童言语康复效果分析,2022,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbPdGs4X8tOJ2G2IdzZaDwefT1jkgQ_Z8Zr0loPN2gmygMnX-AiehpTLYo0-JqeQx0gssaScJVEW5UjcnXSrrBl1zErjxaW4kyJYUR1LjF9pyawuQ68Ulu-wlbj-teHEAtBqveVLwVryEzKZuKn1lPHOq3JqJMthnfUpcEMtcR9GgLFev0NUJ6K9&uniplatform=NZKPT&language=CHS
汉语成语组合关联词语在脑卒中非流畅性失语中的应用研究,2022,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbNvCo91Ss3p90uKD3q_cEWrcKtNeCVLL69MN8Kf-1SDb-mw5Y92bsH7xDbYF3FPuBRqwXKhlfi69M1dkoQkRvAHsz6QJgsWEDEHwMzpk66w6paAybFamHZ45XEGzdfHAhkx7N0A6kTFnYuG-2ulvgId6Nlu-eXVZ4FGLkJ2MpkL9Q==&uniplatform=NZKPT&language=CHS
全喉切除Ⅱ期发音纽植入术患者的围手术期护理,2022,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbNvCo91Ss3p90uKD3q_cEWrcKtNeCVLL6_yCOCsBaNMmQ7wyx62f9n6uPN6lNgXJ4iSYKHLKq7lumNHUj2jKIyNjPGtl4FZkBEgqJDXcp6pgdB4NElRUfdCLNXwWHR0eg70QtBsQ_qTPiOexhJWLvj4NtcIMn7eAGXHmRoZNb408g==&uniplatform=NZKPT&language=CHS
积极成语朗读训练对脑卒中非流畅性失语患者的影响,2022,https://kns.cnki.net/kcms2/article/abstract?v=8witAuWEzbPZi5i-H9mteq1AMoI-eZzTbT6Wuvb-A-aM2Uq6JmqJ4LSy-mJxIQOFGR9V9QW_3eyOC-sbULuhjixizvY3hpqwgMHojIYivifRVjPu_Q8JsaxvRvIxmwzQ7QAza5sl5ahkMJLA6fuqc9-7QCORQurLq5clODsI92_eeqdNXmvfJw==&uniplatform=NZKPT&language=CHS
