name,year,url
阶梯式言语康复护理对老年帕金森病言语障碍患者言语功能恢复的影响,2025,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei39_U_blTiApR_BaOg1FEN5a4zfH5mAm41a8QeRA0fQeTsA88vWi4PZwUYKA6X4DkSyVi-SQ8X4-KAkmSleI_P7nqUW-DDt7XWO1nWgw1r2pwqK0yU4JINZhs3UlASbEAJDYpt6U2TtmpQX8Q_0J1tQcc3T5GrVsMzvrfHUCa25Ew==&uniplatform=NZKPT&language=CHS
滋肾阴-泻心火-引火归元三步穴位压豆按摩对孤独症谱系障碍言语功能的影响,2024,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei0z8IVjptEeBNwybidNojNh3V-IsceucNWbB61Tqq9hf0W0hB9ezuKjmUY153_Taadzzs5tHDQbO_-MkrC05nRz73qeg9oIJEScsr60h-TjP4SqunbgJXir0rmopWggTjbD4G2vNdBfSw5IHd5ZnHgtUkDlyCo4ckF3wujdnOnomA==&uniplatform=NZKPT&language=CHS
针刺联合穴位推拿对孤独症言语障碍患儿言语功能及行为症状的影响,2024,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei341B1ZkiUXnHwLkdg7mnm0dPyWE8tRZlCZNcJ8iAQfCxJBOEo67t2UWRc4QSYThbreX1qIliYHaWSy8U6icY5Pv_eyi1KFF9OO4Fx2BqL_D80pJo5rUyoTVrLIcaPDqmRSwGQg7RXIRXAewwyg7LXclVeLo16qJTNwA1f7E3_BTw==&uniplatform=NZKPT&language=CHS
头针联合言语听觉反馈认知训练对脑外伤后认知障碍患者认知功能、脑血流和血清神经细胞因子的影响,2024,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei341B1ZkiUXnHwLkdg7mnm0dPyWE8tRZlCefP-AD6_XddDFuPmDtwFv4BQKrBWBjuhVJtJ7Lcxyk6B11Y65-qtEDAQgPtcHFqgiImSDZBELll_vBj-qZl7h9csniYH_0J3jybkrznBZnwzT79iQsu6-viZTVGdEeYOOgImmqid1lw==&uniplatform=NZKPT&language=CHS
励-协夫曼言语干预对脑卒中并吞咽障碍患者嗓音障碍情况与吞咽功能的影响,2024,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei2fUWFldwgyq30aEgYmjO6jA4j_eIWPBDMbhvGP-vi-W2hVa2iF7qboGjcgLpo6QGXmIaHEzx1eWqpLAeqp_INa9S6HUxSU0zq5W8RhRqXrT_i1OOIfbOqyhj1l41BmBnb2qzrkmO8U1dzYI8Mu4Yi1dGPAfuNxoEoCgbQ4vfCmPQ==&uniplatform=NZKPT&language=CHS
轻度认知障碍患者言语流畅性任务期间脑激活的近红外脑功能成像技术研究,2024,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei33UCUlbZjO2WH6eK5YWw3F2S00A1u9_Kw-gQvXg9huVLNT1C9rvknm39-RYjAQLM12d4L_LQZkGaHgSjzQMd73Ja-CdoxUKzebwx-ZsMfATF77gHNbNA9oZkpdU0B3Sb9cEIuTch5oDIzChuVyxKdEV0esgW0lztkloMsKhsXI12l_qUR2SEfe&uniplatform=NZKPT&language=CHS
脑卒中后构音障碍患者构音器官运动功能与言语清晰度的相关性,2024,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei33UCUlbZjO2WH6eK5YWw3FwzJuSGdRKV0TYK6ZncWLKWyybkMtRSCXDW84UptlniI8pQiyAThez6I5ZWzMq-LKP7Rc4KxxB60Qddxb64OyIG7A3t1ab4waj36czfJegmlsUeofrkxvqswK4cmtFqNF1EbWzcIXfWSFwyv3iougOQ==&uniplatform=NZKPT&language=CHS
脑小血管病与认知功能障碍的相关性研究,2024,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei2FgmnlB8N17gz32L6UMIHQh-XqJJrya_rVcGoIsW4AZbFyulpeglthPFRIJ9gaAx7IEp74atuDxjiiZG-otj-PfhXTJfdyOlmpV7-Xm11bYeNik0sB4cCxAz5mDPw-iD6MSQjIdEk_5MFb1Y71La3XxskUenAQADlgPx_vBQX5MsfqUO6eg6VC&uniplatform=NZKPT&language=CHS
黄连温胆汤辅治脑卒中后言语功能障碍临床研究,2024,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei2FgmnlB8N17gz32L6UMIHQioofEghAoftoZLRCvTFM6cOpNAFNymrJiFvkK5iLLI5NsKwz_um7sHAuwKbgz6iFNAZ7OtNFKEeBlB_ZxiLGMCFyfXnziKBT202qcWVE2YU7seELEmtLHNfNwfzoPn1mZhcvfSH90Py4IdUlDfIjYA==&uniplatform=NZKPT&language=CHS
大脑前动脉供血区梗死的影像分型及临床特征,2024,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei1d_ChoYuKzj4RIgAeWfAkE-yRFggXOwYsgKE_FN9j5A_48OEbneKKqi1YANS2IJ9X0L6UWabjjt9DeTrNB5hYpYuXHabRo6mIhtlgML2zDvZmrn9SfnkdV_buqNYfdovAkTpLx6bHkOOXoj-zzYHLnxxmFMSEdLobUwxb3Vka7fg==&uniplatform=NZKPT&language=CHS
电子生物反馈疗法联合吞咽言语诊治仪对老年脑梗死后真性延髓麻痹吞咽障碍患者语言功能的影响,2024,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei2h4nUmPyBNkkViUKW28uA9n0nKxDRWu7xNIGAxHlUlxLeoF243k__ITDDVSimTN-UdY6Jl5xrOEqaYWxVD4n1LQGbDLwEZDqJ3n1-__KTdESr9nXaR_jKGssq4V6pDXoDeEvlZeeVeFShThzZy3Bnqdqo0vA_t-kl5H5XSy2sP9w==&uniplatform=NZKPT&language=CHS
励—协夫曼言语训练联合镜像疗法对脑卒中患者吞咽功能障碍的干预研究,2024,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei1bTDwKn7oQxivUWpOsuNQCm5gi6aXqmHrPZaBlmypnyMei8OVAnUoQKuZ4t3OBGJOF3A4BWfIz6tTC2pEjIVXv6P0UiUGwIGwGDzQKOZzDxASSjFAl1khp4efsENKk5e-is4W7o1hTqoznKxTuzZ8i3nH4_3nTypuHj8xRJsuHHrqIkG0EMDjp&uniplatform=NZKPT&language=CHS
认知言语训练在儿童语言发育迟缓中的应用价值,2024,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei3f9zBO6SiXMz1njfZp8VxSACRBQda-Gfto7WUPqfEhhwrthpJuucgfFRPFNzDf2EPf_tphRNeEi5qfniRny-r82xG_PDBWRHFAhoUvejJlZ6ezmsvaRZaRW9B48GEiZ0h6E19jDZNwJ8zjzYLjMmT9kPs6AeLghb_WFVpPpjrthw==&uniplatform=NZKPT&language=CHS
基于证据总结的目标康复训练对老年缺血性脑卒中后言语障碍患者功能恢复的影响,2024,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei3f9zBO6SiXMz1njfZp8VxSACRBQda-GfsmFJVJWJ-mbfvpBhlXsC_nCkSUU_W1p42uw1vQXVlprpjrA0NmnOtP5JjhxoyEQZZkFgO-WkVirf0S4qXwDbg8i4ggDfocvaBEnCBbnhl2mDCIRlxLkxQ1HXwbkY1odA9Wszi2HbmVRw==&uniplatform=NZKPT&language=CHS
中年高血压人群残余胆固醇水平与认知障碍相关性,2024,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei2qUjcHSwV90307avN-0zIBK73J_A1dU8dImtHXMrCV8_zvSFw5IPg6drdCChVSllpT5ADD7SOiuXpUyBBjWbNb4T9KPmQOILcw0SnsXmoEcc_hmFsTA-W-3GP4YUOFo_r470gdfhb4WoX4vBN-_HTuJOtlnIoz79cZpCIVMbRcFInP6KcDNPdL&uniplatform=NZKPT&language=CHS
意识障碍患者词汇学习的眼电研究,2024,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei35IX_YYgn_PfjbXu8KQcZ-MjT8b_hI2P_qCq6JyeD-P7OrZ0bIEUOieSTfH7HuBXxEwLiovufoJnZzXsw6NYkrmG1JyE3wWwjIvWprGIiw6uk__CcTsFHYbVN4Dv7_ov8O_6G_gcYP3oCMp5WcUrfWjlTvG96EOs35agUaOAFN8CO5GeQ5Ip9D&uniplatform=NZKPT&language=CHS
眼针心区治疗中风后言语功能障碍理论探析,2024,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei35IX_YYgn_PfjbXu8KQcZ-FjQZn25Gwm8rEIkCXp21WwUIs02eKbysbVG97cwi3p_LGAgNZF6XdIWbrRSl1gJbgtJuPhjBWf-PeMymSeDF1DfA1IHyBUSDrs0Z_0fcATna0CFuId2rnQLTfB8k8p7D5vo77ijbtiI-nJ5Qs1OrHQ==&uniplatform=NZKPT&language=CHS
康复护理对多发性硬化言语及吞咽障碍的临床效果,2024,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei2PQYuZesdw25eHaBp8uYKLKt65cYI8jlPk37742tIKcuweuLf9A1_oWr-Y_GGQ4jFQ77I9SV7zh6u0KZrDxAJAJeQe6ZsSjpDxO-e8O9M35-bwcBXk2rOdGkyQznCMau86ct4KxHSa85YKkyiIOjkpmbDRpTg3uAPrt-tm4AIpbw==&uniplatform=NZKPT&language=CHS
励-协夫曼言语治疗对帕金森病构音障碍患者电声门图参数和言语功能的影响研究,2024,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei3cjdFZ36YwO4rIBFllq6uY0Dkn2KsFh3-vU7ywJhAESA8N-sPtjtf1fvmZFAoiTDISAruYK9RtgqUoPibOy3UVDWXudPnqNGydwYE7W-850I0cRG65GE_Pk7TT_n_B7j6E8IitOdSPapekzdyLLOPQLFA_QPqfJi79KARyKYwlbw==&uniplatform=NZKPT&language=CHS
口部肌肉训练联合言语训练对功能性构音障碍患儿言语功能恢复情况、社会生活能力的影响,2024,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei3cjdFZ36YwO4rIBFllq6uY0Dkn2KsFh3_WaiIrSxKU9dANqOJFIoKuuxEOgQEQSBOuGp-yIQ1of2OZCGFjB266mJ-skQ_bpolBgb_CdDBJPmDnBwn6Bzpmc3NMasagwpoTaiYFQiiB86nN-VBiBhxU_zOJii870Y1NgdmWoG0F_g==&uniplatform=NZKPT&language=CHS
电针联合语言康复训练治疗卒中后言语障碍患者的效果,2024,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei1ZvFiTzTMdwW64yzopiCqq-3P_ROZu8oOEPQofUpRqlqCfG_OBP3Ntop8lRvFC-HhCcOAkjlt4sShLh1XKIAOqOjtB-L1At6kCKOMOWePpyopqQ_BVzrQSwXNc-uGyFEuDbNH56uJNNlDToQYoHzL4y2a1itGd5IViF7kY06oGAg==&uniplatform=NZKPT&language=CHS
舌咽四步针法对缺血性脑卒中后构音障碍患者言语功能的影响分析,2023,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei1ZvFiTzTMdwW64yzopiCqq-3P_ROZu8oNj697JLGmUG--77C3krAUtU6-39q-NP1jhO7PQkpYIuTcRsrvcJvcMk9i9kQ2i39rCGIhBf-YBcGxkawCf8iPcI77uwhG9Eb9ISXu48RR5aADwSTgusdUDfyAD0pZiKo4yKiGbESwP9g==&uniplatform=NZKPT&language=CHS
神仙解语丹联合电项针刺激疗法对中风后言语障碍患者语言功能和预后的影响,2023,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei1-kAUBCo-ZTw8H1tpAvNiGWpwzkNTRpdkpbjydCQ0nUwerCVNwZdsxG99QvZ61WYIPxZwdeE8jtpjELAp8K3mK-txsDouT4cilq-9PXSQp4iUV-ZxfNYbSYhdLyd5cSNXyYAD9n3ABEnFPs3DAIlw3M7AMGw2Zwcy38lxGGrl2qA==&uniplatform=NZKPT&language=CHS
吞咽言语诊疗仪在脑卒中患者吞咽功能障碍中的效果及对营养状态的影响研究,2023,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei1-kAUBCo-ZTw8H1tpAvNiGWpwzkNTRpdltATWcSNEpRYf83_pCuxkbTpKjSwe8l5G1q-EYITscKGJEzloJYIbeSPGqmV67-U7TEbrsePgRqspeiLSX-xU5YKsB58zmMkoKhhnRP1fYwrTwsYAKlReHx2vZGdk0JhFPkV89SXQQiQ==&uniplatform=NZKPT&language=CHS
神经性言语障碍患者鼻音功能亢进的言语治疗进展,2023,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei39bSZ0IXI0iD2fKJ54mvfH65DLKBuw1Byy6azP6yHrHxo3en0Jd6C66xUSzytBIIsraE5esU33x2lhDz2w2BcSncKEj0qIEvdQgW7jkaYCBzFOy5LhYlgT8_rTQyj4qp0LKjse9zOt4RdIGeBSUwshWNB7jFgq4YkOhM0-BalSRg==&uniplatform=NZKPT&language=CHS
李氏一指禅推拿联合Vocastim-Master吞咽言语诊治仪治疗脑卒中吞咽功能障碍的疗效观察,2023,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei39bSZ0IXI0iD2fKJ54mvfH65DLKBuw1BzfaXU137gC_4VZJI7aE3WsstAJdmBkUGIb61146t4W25_t_0wqsyBo1qJQpSFPYTBpiVRjxstv1rhiWCudL4xPhoN4EuEmYbQuDjbraJzK36gbIqO3H2BCtc4taF2qxq1L5Gc1sMZmVw==&uniplatform=NZKPT&language=CHS
言语治疗结合认知训练对老年脑卒中后构音障碍患者的康复疗效观察,2023,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei24wRPQiP71Nnuf2lm4RXtL6NORkhn9XVvdbk5wZBc6teElHiTdjxup2xjvSAjDHI87x7obiAb9KBD5aCUXbeODZ-MEZtMfiqj-TU8hqC8PhcCfbwHOGLBGU5FwL15WxCSdbvrSH9GTW5-Fv29nmOz7FqJqKDLqLEzDjU-b5KfoLg==&uniplatform=NZKPT&language=CHS
言语听觉反馈护理对老年缺血性脑卒中后认知功能障碍的影响,2023,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei3kBFruXU_uv6_RrZxl7sa-GTXX6YfDZS_otwQmU5Hvp2kcD1NtuTrHOIe1s4131sjHF0BVX86yWAsB5zvxXZYFjdkpBOEon6hG4c7GGh_NRKT93lBJRR0C7oEUbFcDa2ZF6e0n58n5AcC5_tgsWTf9ra8KfgVLMIoIuXhOZf1WpA==&uniplatform=NZKPT&language=CHS
阶梯式言语康复护理对帕金森病言语障碍患者的应用效果评价,2023,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei3kBFruXU_uv6_RrZxl7sa-GTXX6YfDZS_otwQmU5Hvp2kcD1NtuTrHr98966NQDHhAOEfQVn42IpsJOVhlAFcrQyXVU8URSWpMHIdL003ssHIEj1JpIHZrj7-2KQdUcakXj5QKGt30Q9_3qfZZWJVJ7MC1y5fUqHTkgLpjPLrB9A==&uniplatform=NZKPT&language=CHS
语言康复训练对运动性言语障碍脑卒中患者影响,2023,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei2Eur0Im_7uLXKWye8cw4dO7VsgC8toiFeY6ta5y1rUZwrdWqxUFT311irxAiB6Cix5c5rMGDNbpjojq06liXy2icXcyprUTGuCXIrW5_o01xtG7YdBqXlf-HitYyBU-A1VvakqL3_vEK1BClgA48anhG_ig8z_E6hSn9Kp0N3HDA==&uniplatform=NZKPT&language=CHS
老年听力下降与认知能力下降的相关性分析,2023,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei0xOHG8Sf-PY4hrN4bQHFzIo0CCEChhYVTlhUMbFtKcbDpwq-KwIpf--4hF91S9j-L3yn1VpfDncjYSyUKFJIQPGkzhJeAyzm9KVeJhKBCS9iJ2GrSJsbFSB7v1IIp87ljJGe19ZvzwzPXrHEo7b-6hay8-i9RqT6LSowVSgbOKNW1SXwQslXW1&uniplatform=NZKPT&language=CHS
音乐训练调护对脑卒中后Broca失语症患者言语功能障碍及抑郁的影响,2023,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei0xOHG8Sf-PY4hrN4bQHFzIo0CCEChhYVTlhUMbFtKcbKsfeFb6DoG2TLDyMQRCyz1thz5VpQGuRrd-OpR9wpXrutkhM65aV2VBkpOPYzxht7-tq_Hw_cnnFt5fPQK0cbI4rC9MKIgsStxtUZ-mm4kfTx-NYJUDc6Zu4DAvtDKO6JbG1_l_B4DN&uniplatform=NZKPT&language=CHS
功能性构音障碍儿童音位对比式言语识别能力及语言呼吸功能研究,2023,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei0qAnW8TIxwtFnOwuEPfuiWUh1KdO9iAgSdUAg0gdqxm0a-e3YqtOvyKpigSzZgZSgn2J0eFPNzMcSOKxtj4og3OHo5TpgIRyUFsAzft5wKdz1eNgfzaeIJkGU9sCAOAGUu-avH-VG6IcPxG6ssMj_9pIhJM_bIp0sUmCvznAsPSg==&uniplatform=NZKPT&language=CHS
补气调衡法针刺结合言语功能训练治疗脑瘫伴构音障碍的临床观察,2023,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei0qAnW8TIxwtFnOwuEPfuiWMs2H04tUhI9lQ5aOchxaQo0BaAed3d5mZARUf_Ox6edVHTi4f65b0zYr2dfEArZmePiq_uyt9Ds1YhQgy0tWVRlATVa85aOLO3wqlOA6FXjlPSkFm-qkg_JVhaMwqjyYpJ8PejL67AzHMBG7XP6u3W4gbCzM-FS-&uniplatform=NZKPT&language=CHS
自闭症谱系障碍患者脑影像与基因表达特征研究,2023,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei1oGzyH_22qKXIggEaAn2BC2ex7MfrelYX_12wab1_ybmuimWMsU6dNSPNTqA6nRdNFpcB35e7tVhDu9vxiBSf6lI7msiCX82WKjg0U6rOELzcaLc04s1qhShzS2PvPnidrjp9d-NxttmNbl1NCro_kpSr0NTxOYzJhzbtD6L1BFuSloMKEcPgm&uniplatform=NZKPT&language=CHS
针灸疗法治疗缺血性脑卒中构音障碍的作用,2023,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei1oGzyH_22qKXIggEaAn2BC9_pMXzUuYu8rF9WmZQ0bmgv4TAAOxvKBk9MEkXXOXMBu_ZDcyQwLJnCoeEZFhdEqtP6uBOlUt5Y65juqRRA8mw0ttnHdnw2hSoilsozB5mHavB7dDw46Olb-pYyae0kS_PSDoXLWIc2YifxRcZFhcg==&uniplatform=NZKPT&language=CHS
自身免疫性脑炎患儿认知功能障碍发生情况及相关因素分析,2023,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei1K2r29tz66aHYDFAuW_YcGIH98Cnn1h9iFqafZ7orXJmC5YG-CBYfm7__Fz5lk64KCv_-zJOBj5D0nLpJCwGXdjzVirG42y6xiw25RHpn7Tnhi5TYdkbJ40OfBGuFKIWF6oiLiGkz4hYvD1HEYRQ_yoZx99r4eV8Yf5aXL9Z7b3Q==&uniplatform=NZKPT&language=CHS
口腔癌术后言语功能的评估工具：一项范围综述,2022,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei0NfjZiKCDCDJHGvJHFiaLeTjH4lsOeW8hcJcoX7OkVnc4WOaLwDwWUoUwKQKbHQd5Z3F5Jt0Xl36HrRk3nYTYY-GaIqDysO_N5gqVuRQNpMZt39p4B88dgH6W9knkTT33X6fSe4QSqBfRSCEHuoaWsVq2uvDiN_ZYgnDScHb_pnw==&uniplatform=NZKPT&language=CHS
高频重复经颅磁刺激联合言语听觉反馈训练对脑卒中后认知功能障碍患者事件相关电位P300和血清NSE、S100β蛋白的影响,2022,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei0NfjZiKCDCDJHGvJHFiaLeTjH4lsOeW8gHp1Tk3PvUBVSho0aUv2RQS1kCSKMpiy1AFHpwHM482W79Q5UmWOi-8w8qDhLFe6o96stR6AboL4ycEZ2WqZcIi0e-QoQxNu-mMq40TMLFEcLe6JRML9w8TAFsrVNjHRgmY83oaB1h8Q==&uniplatform=NZKPT&language=CHS
针刺联合常规训练方案对脑卒中后构音障碍患者言语功能、声学水平及疗效的影响,2022,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei2TNRUi9vDV90AYexbiQ5A730ZiQCu6xyHJhlVyf_Q68OMFki7APB0kf70606kj_XKdJQb_jZGV9S2cAGHBQIo_AcpQA9tzCYIIJ-dwfcTjBSCT6OxjuNS4-M4F_PU4jkR58Q2OZXjuostqrChK9O2wdyCj5n7nKeOPpCTTuWOhqg==&uniplatform=NZKPT&language=CHS
轻度认知功能障碍肝气郁结证患者空间和言语工作记忆的事件相关电位特征,2022,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei3MnSqInHuTXRut7uMHt0FVR0j00A-DUj3FS8Z3Hf6G2ZWIHSncE7pJdT_2WDKwcIBADLr8eq_z_enPCtDn9wp-1svfON2lAmaLUzgWW-rJwByRwBLIfdW5tlNiPyazLol8i2AAtyTmodVkMKVGO-WrtCbm3iy4Ps010QQYyGTAlA==&uniplatform=NZKPT&language=CHS
基于数据挖掘健脾滋肾法指导下针刺治疗老年性聋伴认知功能障碍的疗效及机制探讨,2022,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei3MnSqInHuTXRut7uMHt0FVZ1AMtSrIGlM08ah5qIIQ-OXHkA9v7ykRzka8nEYoL-bTNIvrK2tibjj9yaxsKORem9wXcFRdIi0ADwIAQKleZX_EcYhCQc1BuA6vH_zlVBs4QJGYF6L9S7nzjcdEB1KPanE_k17uVUcBca4nNL5zgFy7LSPbGA-4&uniplatform=NZKPT&language=CHS
轻度认知障碍患者言语流畅性下降的静息态功能磁共振研究,2022,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei1DccYidAmXDOKuIk46Or2ha55gdQqUcnHHW4o6hcl8ksH7kRA0Ybv5Qx9ETncG4_vp4BBsWbR1FPZrNDrjuMQ2UtpzzKtHr73Lt8cF1ojOvAxmDoEh6WNhg2DC_b7UkqNDkx_oRPtGqSlNfY9ZtBiPcHGqkeXwKyEMSPhD7GCCfw==&uniplatform=NZKPT&language=CHS
轻度认知障碍患者言语流畅性下降的脑功能成像研究,2022,https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei1DccYidAmXDOKuIk46Or2hRwEwHAji8BkvftzzrKtibW30K1MTAgcy7GwuYoAM1QMKTWN-K9XxIKTfS_WimB6QcqB7hADwVFJC2QkgkQPRtUlm6gFDEMb9AMEJhvbHgyMcI9vLvwQYx1ZfzoNV7xYkX1MD5kouPadntPAg2jAiqQqbKpXlDIHo&uniplatform=NZKPT&language=CHS
